시군명,정류소명,정류소영문명,정류소id,정류소번호,중앙차로여부,관할관청,위치,WGS84위도,WGS84경도
안양시,꿈마을단지,Kkum Maeul ,209000164,10152,노변정류장,경기도 안양시,경기도 안양시 동안구 평촌동,37.3849,126.9689833
안양시,꿈마을단지,Kkum Maeul ,209000168,10153,노변정류장,경기도 안양시,경기도 안양시 동안구 평촌동,37.3866333,126.9691
안양시,꿈마을라이프,Kkum Maeul Life,209000165,10151,노변정류장,경기도 안양시,경기도 안양시 동안구 평촌동,37.3867667,126.9687333
안양시,꿈마을우성아파트,Kkummaeul Woosung Apartment ,209000290,10256,노변정류장,경기도 안양시,,37.3882,126.9704833
안양시,나눔초등학교.오뚜기식품.두산벤처다임,"Nanum Elementary School,/ Ottogi, Doosan Venture Digm",209000029,10164,노변정류장,경기도 안양시,경기도 안양시 동안구 관양동,37.3918333,126.974
안양시,남부시장,Nambu Market,208000123,9163,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.3966833,126.9266167
안양시,남부시장,Nambu Market,208000124,9164,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.3971833,126.92635
안양시,남부시장,Nambu Market,208000066,9153,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.39615,126.9238667
안양시,내촌마을,Naechon Maeul ,209000015,10056,노변정류장,경기도 안양시,경기도 안양시 동안구 호계동,37.3853333,126.951
안양시,노루페인트.대림한숲아파트,"NOROO Paint & Coatings Co,. Ltd, Daelim Hansup Apartment ",208000166,9009,노변정류장,경기도 안양시,경기도 안양시 만안구 박달동,37.4047833,126.8917167
안양시,노루페인트.대림한숲아파트,"NOROO Paint & Coatings Co,. Ltd, Daelim Hansup Apartment ",208000056,9012,노변정류장,경기도 안양시,경기도 안양시 만안구 박달동,37.4046,126.8930833
안양시,농림축산검역본부,Animal and Plant Quarantine Agency ,208000087,9171,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.38975,126.92875
안양시,농림축산검역본부,Animal and Plant Quarantine Agency ,208000002,9172,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.3901,126.9289
안양시,농수산물도매시장,Agricultural Wholesale Market ,209000163,10155,노변정류장,경기도 안양시,경기도 안양시 동안구 평촌동,37.3838,126.9697167
안양시,농수산물도매시장,Agricultural Wholesale Market ,209000169,10158,노변정류장,경기도 안양시,경기도 안양시 동안구 평촌동,37.3841833,126.9704333
안양시,농수산물시장,Agriculture & Fishery Market,209000129,10147,노변정류장,경기도 안양시,경기도 안양시 동안구 호계동,37.3812167,126.9675667
안양시,농수산물시장,Agriculture & Fishery Market,209000133,10148,노변정류장,경기도 안양시,경기도 안양시 동안구 평촌동,37.3819333,126.9679
안양시,농수산물시장.포일단지입구,"Agriculture & Fishery Market, Poil Complex",209000027,10159,노변정류장,경기도 안양시,경기도 안양시 동안구 평촌동,37.3833,126.9720667
안양시,농협.KT석수시점,"Nonghyup, KT Seoanyang Branch ",208000071,9092,노변정류장,경기도 안양시,경기도 안양시 만안구 석수동,37.4126833,126.9101
안양시,농협.홈플러스,"Nonghyup, Home Plus",209000010,10083,노변정류장,경기도 안양시,경기도 안양시 동안구 호계동,37.3699,126.9558167
안양시,농협.홈플러스,"Nonghyup, Home Plus",209000007,10086,노변정류장,경기도 안양시,경기도 안양시 동안구 호계동,37.36955,126.9559667
안양시,뉴골든아파트,New Golden Apartment,208000006,9093,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.3899833,126.9099667
안양시,뉴골든아파트,New Golden Apartment ,208000136,9090,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.39,126.9097833
안양시,뉴젠스,Newgens,209000383,10349,노변정류장,경기도 안양시,,37.4003833,126.9649833
안양시,느티나무,Neutinamu,208000024,9104,노변정류장,경기도 안양시,경기도 안양시 만안구 석수동,37.4231333,126.9121167
안양시,느티나무,Neutinamu Maeul ,208000017,9103,노변정류장,경기도 안양시,경기도 안양시 만안구 석수동,37.42265,126.91195
안양시,대동문고,Daedong Book,208000064,9139,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.4013833,126.9195
안양시,대륭테크노타운,Daewoo Auto Service,209000100,10167,노변정류장,경기도 안양시,경기도 안양시 동안구 평촌동,37.3966667,126.97485
안양시,대림.LG.힐스테이트아파트(중),"Daelim, LG, Hillstate Apartment ",208000094,9054,노변정류장,경기도 안양시,경기도 안양시 만안구 석수동,37.4313667,126.90375
안양시,대림.LG.힐스테이트아파트(중),"Daelim, LG, Hillstate Apartment ",208000116,9056,노변정류장,경기도 안양시,경기도 안양시 만안구 석수동,37.4297,126.9044
안양시,대림대앞.공영주차장,"Daelim University College, Public Parking",209000337,10301,노변정류장,경기도 안양시,,37.40265,126.9325
안양시,대림대학,Daelim University College,209000002,10001,노변정류장,경기도 안양시,경기도 안양시 동안구 비산동,37.4014,126.92815
안양시,대림대학,Daelim University College,209000339,10303,노변정류장,경기도 안양시,,37.4020333,126.9308333
안양시,대림대학,Daelim University College,209000003,10002,노변정류장,경기도 안양시,경기도 안양시 동안구 비산동,37.4011167,126.9292667
안양시,대림대학후문,Daelim University College Back Gate,209000340,10304,노변정류장,경기도 안양시,,37.4023,126.9314333
안양시,대림아파트,Daelim Apartment,209000229,10216,노변정류장,경기도 안양시,경기도 안양시 동안구 비산동,37.3990167,126.9426667
안양시,대안여자중학교,Daean Girls' Middle School,209000310,10274,노변정류장,경기도 안양시,,37.3762333,126.96575
안양시,대우아파트.KT동안양지점.평촌동주민센터,"Daewoo Apartment, KT Donganyang Branch, Pyeongchon-dong Community Center",209000162,10172,노변정류장,경기도 안양시,경기도 안양시 동안구 평촌동,37.3940167,126.9755667
안양시,대우아파트.양명고교,"Daewoo Apartment, Yangmyung High School",208000030,9149,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.4071333,126.92275
안양시,대우아파트.양명고교,"Daewoo Apartment, Yangmyung High School",208000045,9150,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.4068667,126.9234833
안양시,대우자동차서비스,Daewoo Auto Service,209000105,10165,노변정류장,경기도 안양시,경기도 안양시 동안구 평촌동,37.3963,126.9744
안양시,더샵센트럴시티,The Central City,209000382,10348,노변정류장,경기도 안양시,,37.3989333,126.9645833
안양시,덕고개사거리,Deokgogae Sageori,209000012,10128,노변정류장,경기도 안양시,경기도 안양시 동안구 호계동,37.3725,126.9635
안양시,덕고개사거리,Deokgogae Sageori,209000004,10199,노변정류장,경기도 안양시,경기도 안양시 동안구 호계동,37.3729,126.9659
안양시,덕천교,"Donghwa Pharm Co., Ltd. ",208000273,9250,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,37.3935333,126.9378667
